time,open,high,low,close,volume,high_time,low_time
2021-06-10 04:00:00,1.41183,1.41183,1.40732,1.40875,23810917000.0,2021-06-10 04:00:00.706,2021-06-10 07:35:02.057
2021-06-10 08:00:00,1.40874,1.41101,1.40763,1.41011,30152564000.0,2021-06-10 11:48:10.088,2021-06-10 08:36:20.188
2021-06-10 12:00:00,1.41012,1.41715,1.40838,1.41643,55774919000.0,2021-06-10 14:26:15.323,2021-06-10 12:30:05.120
2021-06-10 16:00:00,1.41642,1.41761,1.4156,1.41673,12119384000.0,2021-06-10 19:22:01.471,2021-06-10 16:28:09.080
2021-06-10 20:00:00,1.41672,1.41781,1.41567,1.41702,3413341000.0,2021-06-10 20:32:14.859,2021-06-10 21:04:44.927
2021-06-11 00:00:00,1.41705,1.41793,1.4168,1.41783,11484036000.0,2021-06-11 03:48:01.483,2021-06-11 00:01:17.116
2021-06-11 04:00:00,1.41784,1.41852,1.41599,1.41671,12788215000.0,2021-06-11 05:36:39.784,2021-06-11 07:19:40.203
2021-06-11 08:00:00,1.4167,1.41701,1.41418,1.41515,30583395000.0,2021-06-11 08:04:01.069,2021-06-11 10:04:58.900
2021-06-11 12:00:00,1.41516,1.41587,1.41049,1.41127,43345345000.0,2021-06-11 12:04:38.645,2021-06-11 15:25:02.842
2021-06-11 16:00:00,1.41126,1.41174,1.40958,1.4116,16807611000.0,2021-06-11 19:58:56.611,2021-06-11 17:19:28.830
2021-06-11 20:00:00,1.41159,1.41187,1.41102,1.41128,1169904000.0,2021-06-11 20:04:50.417,2021-06-11 20:46:46.129
2021-06-13 20:00:00,1.41021,1.41189,1.4099,1.41173,1457858000.0,2021-06-13 23:42:13.676,2021-06-13 21:05:02.176
2021-06-14 00:00:00,1.41178,1.41186,1.4105,1.41109,9725703000.0,2021-06-14 00:02:09.147,2021-06-14 01:16:22.664
2021-06-14 04:00:00,1.41107,1.41164,1.40929,1.41023,18089095000.0,2021-06-14 06:54:37.362,2021-06-14 07:12:20.426
