time,open,high,low,close,volume,high_time,low_time
2025-01-20 20:00:00,0.84475,0.84521,0.84436,0.84499,7594827000.0,2025-01-20 20:13:04.111,2025-01-20 22:04:01.003
2025-01-21 00:00:00,0.84494,0.84571,0.84432,0.84482,15702160000.0,2025-01-21 00:53:59.312,2025-01-21 00:51:11.464
2025-01-21 04:00:00,0.84481,0.84606,0.8447,0.8456,9302383000.0,2025-01-21 07:00:12.989,2025-01-21 05:01:17.743
2025-01-21 08:00:00,0.84561,0.84621,0.8447,0.84607,14644453000.0,2025-01-21 11:58:22.429,2025-01-21 10:12:37.146
2025-01-21 12:00:00,0.84608,0.84619,0.84475,0.84558,18302201000.0,2025-01-21 12:00:45.994,2025-01-21 13:52:50.949
2025-01-21 16:00:00,0.84557,0.84583,0.84503,0.84505,10384267000.0,2025-01-21 16:46:58.754,2025-01-21 16:57:32.840
2025-01-21 20:00:00,0.84504,0.84509,0.84311,0.84332,6774703000.0,2025-01-21 20:00:10.780,2025-01-21 23:09:55.193
2025-01-22 00:00:00,0.84333,0.8443,0.84331,0.84424,5286762000.0,2025-01-22 03:58:27.302,2025-01-22 00:00:01.776
2025-01-22 04:00:00,0.84425,0.84574,0.8435,0.84516,7119879000.0,2025-01-22 07:25:52.129,2025-01-22 05:53:19.123
2025-01-22 08:00:00,0.84515,0.84559,0.84403,0.84514,17351579000.0,2025-01-22 08:39:18.248,2025-01-22 09:12:43.326
2025-01-22 12:00:00,0.84513,0.84595,0.84428,0.84585,17162720000.0,2025-01-22 15:46:05.140,2025-01-22 13:13:34.669
2025-01-22 16:00:00,0.84586,0.84637,0.84504,0.84536,7231237000.0,2025-01-22 16:15:55.053,2025-01-22 19:05:55.789
2025-01-22 20:00:00,0.84537,0.84553,0.84469,0.8452,2882520000.0,2025-01-22 22:53:06.325,2025-01-22 22:04:33.235
2025-01-23 00:00:00,0.84519,0.84538,0.84497,0.84518,7774526000.0,2025-01-23 03:12:49.662,2025-01-23 01:42:52.507
2025-01-23 04:00:00,0.8452,0.84537,0.84488,0.84516,6810984000.0,2025-01-23 07:01:46.656,2025-01-23 07:35:18.200
2025-01-23 08:00:00,0.84518,0.84576,0.84457,0.8452,13808610000.0,2025-01-23 09:20:15.720,2025-01-23 11:22:51.270
